Model;Table;Column/Measure;Script;Extra Parameters
TAB_4G;F_Nativo_Delivery;video_views_to_100%;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;video_views_to_25%;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;video_views_to_50%;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;video_views_to_75%;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;views_to_100%;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;views_to_15_seconds;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;views_to_25%;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;views_to_50%;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;views_to_75%;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;views_to_75%;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;scroll_initiation_rate;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;scroll_depth_rate;M_Summarization;Numeric^^Percent
TAB_4G;F_Nativo_Delivery;#_scroll_depths;M_Summarization;Numeric^^^^scroll_depth
TAB_4G;F_Nativo_Delivery;#_scroll_initiations;M_Summarization;Numeric^^^^initiated_scrolls
TAB_4G;N/A;AVG_time_on_content;M_Custom;DIVIDE([M_time_on_content], [M_page_views])
TAB_4G;N/A;scroll_initiation_rate_calc;M_Custom;DIVIDE([M_initiated_scrolls],[M_page_views])^^Percent
TAB_4G;N/A;scrolls_initiated;M_Custom;[M_AVG_scroll_initiation_rate_Base]*[M_page_views]
TAB_4G;N/A;scroll_depth_rate_calc;M_Custom; DIVIDE([M_scroll_depth],[M_page_views])^^Percent
TAB_4G;N/A;cta_rate;M_Custom;DIVIDE([M_cta], [M_page_views])^^Percent
TAB_4G;N/A;100%_view_rate;M_Custom;DIVIDE([M_views_to_100%], [M_page_views])^^Percent
TAB_4G;N/A;engaged_view_rate;M_Custom;DIVIDE([M_engagements_15_seconds], [M_page_views])^^Percent
TAB_4G;N/A;click_through_rate;M_Custom;DIVIDE([M_total_line_item_level_clicks], [M_total_line_item_level_impressions])^^Percent
TAB_4G;N/A;viewability_rate;M_Custom;DIVIDE([M_total_active_view_viewable_impressions], [M_total_line_item_level_impressions])^^Percent
TAB_4G;N/A;completion_rate;M_Custom;DIVIDE([M_video_viewership_complete], [M_video_viewership_start])^^Percent
TAB_4G;N/A;line_item_segment_impressions_male_percent;M_Custom;DIVIDE(CALCULATE([M_line_item_segment_impressions], D_Segments[segment_name_short] = "MALE"), CALCULATE([M_line_item_segment_impressions], D_Segments[piano_group_name] = "GENDER"))^^0%
TAB_4G;N/A;line_item_segment_impressions_female_percent;M_Custom;DIVIDE(CALCULATE([M_line_item_segment_impressions], D_Segments[segment_name_short] = "FEMALE"), CALCULATE([M_line_item_segment_impressions], D_Segments[piano_group_name] = "GENDER"))^^0%
TAB_4G;N/A;AdImpressions_phone_percent;M_Custom;DIVIDE(CALCULATE([M_AdImpressions], F_GAM_Delivery[DeviceCategory] = "Phone"), [M_AdImpressions])^^0%
TAB_4G;N/A;AdImpressions_desktop_percent;M_Custom;DIVIDE(CALCULATE([M_AdImpressions], F_GAM_Delivery[DeviceCategory] in {"Desktop", "Tablet", "Connected TV"}), [M_AdImpressions])^^0%
TAB_4G;N/A;AdImpressions_unknown_percent;M_Custom;DIVIDE(CALCULATE([M_AdImpressions], F_GAM_Delivery[DeviceCategory] = "Unknown"), [M_AdImpressions])^^0%
TAB_4G;N/A;selectivity_piano_all_users_impressions;M_Custom;DIVIDE([M_line_item_segment_impressions_weighted_percentage], [M_piano_all_users_average_percentage])*100
TAB_4G;N/A;selectivity_piano_behavioral_users_impressions;M_Custom;DIVIDE([M_line_item_segment_impressions_weighted_percentage], [M_piano_behavioral_users_average__percentage])*100
TAB_4G;N/A;selectivity_piano_age_users_impressions;M_Custom;DIVIDE([M_line_item_age_segment_impressions_weighted_percentage], [M_piano_age_users_average__percentage])*100
TAB_4G;N/A;selectivity_piano_all_users_clicks;M_Custom;DIVIDE([M_line_item_segment_clicks_weighted_percentage], [M_piano_all_users_average_percentage])*100
TAB_4G;N/A;selectivity_piano_behavioral_users_clicks;M_Custom;DIVIDE([M_line_item_segment_clicks_weighted_percentage], [M_piano_behavioral_users_average__percentage])*100
TAB_4G;N/A;selectivity_piano_age_users_clicks;M_Custom;DIVIDE([M_line_item_age_segment_clicks_weighted_percentage], [M_piano_age_users_average__percentage])*100
TAB_4G;N/A;click_through_rate_text;M_Custom;FORMAT([M_click_through_rate], "Percent") & " " & "Click-Through Rate"
TAB_4G;N/A;completion_rate_text;M_Custom;FORMAT([M_completion_rate], "Percent") & " " & "Completion Rate"
TAB_4G;N/A;cta_rate_text;M_Custom;FORMAT([M_cta_rate], "Percent") & " " & "CTA Rate"
TAB_4G;N/A;engaged_view_rate_text;M_Custom;FORMAT([M_engaged_view_rate], "Percent") & " " & "Engaged View Rate"
TAB_4G;N/A;100%_view_rate_text;M_Custom;FORMAT([M_100%_view_rate], "Percent") & " " & "Scroll Depth Rate"
TAB_4G;N/A;viewability_rate_text;M_Custom;FORMAT([M_viewability_rate], "Percent") & " " & "Viewability Rate"
TAB_4G;N/A;kpi_card_cost_type;M_Custom;VAR _SelectedType = SELECTEDVALUE(D_Campaigns[product_costtype]) VAR _Symbol = SWITCH(TRUE(), _SelectedType = "CPM", "👓", _SelectedType = "CPC", "🖰", _SelectedType = "CPR", "📖") RETURN _Symbol
TAB_4G;N/A;wave_period_text;M_Custom;IF(HASONEVALUE(D_Campaigns[campaign_campaignid]), FORMAT(MIN(D_Campaigns[wave_waveid_startdate]), "dd/mm/yyyy") & " - " & FORMAT(MAX(D_Campaigns[wave_waveid_enddate]), "dd/mm/yyyy"))
TAB_4G;N/A;campaign_text;M_Custom;SELECTEDVALUE(D_Campaigns[campaign_campaignname], "campaign_campaignname not filtered!")
TAB_4G;N/A;wave_text;M_Custom;FORMAT(SELECTEDVALUE(D_Campaigns[wave_waveid_master], "wave_waveid_master not filtered!"), "")
TAB_4G;N/A;AdImpressions;M_Analytics;
TAB_4G;N/A;Clicks;M_Analytics;
TAB_4G;N/A;total_active_view_eligible_impressions;M_Analytics;
TAB_4G;N/A;total_active_view_measurable_impressions;M_Analytics;
TAB_4G;N/A;total_active_view_viewable_impressions;M_Analytics;
TAB_4G;N/A;total_line_item_level_clicks;M_Analytics;
TAB_4G;N/A;total_line_item_level_impressions;M_Analytics;
TAB_4G;N/A;total_active_view_average_viewable_time;M_Analytics;
TAB_4G;N/A;video_viewership_complete;M_Analytics;
TAB_4G;N/A;video_viewership_start;M_Analytics;
TAB_4G;N/A;line_item_segment_impressions;M_Analytics;
TAB_4G;N/A;line_item_segment_clicks;M_Analytics;
TAB_4G;N/A;line_item_segment_impressions_weighted_percentage;M_Analytics;
TAB_4G;N/A;line_item_segment_clicks_weighted_percentage;M_Analytics;
TAB_4G;N/A;line_item_age_segment_impressions_weighted_percentage;M_Analytics;
TAB_4G;N/A;line_item_age_segment_clicks_weighted_percentage;M_Analytics;
TAB_4G;N/A;piano_all_users_average_percentage;M_Analytics;
TAB_4G;N/A;piano_segmented_users_average_percentage;M_Analytics;
TAB_4G;N/A;piano_age_users_average__percentage;M_Analytics;
TAB_4G;N/A;piano_behavioral_users_average__percentage;M_Analytics;
TAB_4G;N/A;#_quality_reads;M_Analytics;
TAB_4G;N/A;cta;M_Analytics;
TAB_4G;N/A;engagements_15_seconds;M_Analytics;
TAB_4G;N/A;page_views;M_Analytics;
TAB_4G;N/A;time_on_content;M_Analytics;
TAB_4G;N/A;video_views;M_Analytics;
TAB_4G;N/A;video_views_to_100%;M_Analytics;
TAB_4G;N/A;video_views_to_25%;M_Analytics;
TAB_4G;N/A;video_views_to_50%;M_Analytics;
TAB_4G;N/A;video_views_to_75%;M_Analytics;
TAB_4G;N/A;views_to_100%;M_Analytics;
TAB_4G;N/A;views_to_15_seconds;M_Analytics;
TAB_4G;N/A;views_to_25%;M_Analytics;
TAB_4G;N/A;views_to_50%;M_Analytics;
TAB_4G;N/A;views_to_75%;M_Analytics;
TAB_4G;N/A;views_to_75%;M_Analytics;
TAB_4G;N/A;scroll_initiation_rate;M_Analytics;
TAB_4G;N/A;scroll_depth_rate;M_Analytics;
TAB_4G;N/A;AVG_time_on_content;M_Analytics;
TAB_4G;N/A;initiated_scrolls;M_Analytics;
TAB_4G;N/A;scroll_initiation_rate_calc;M_Analytics;
TAB_4G;N/A;scrolls_initiated;M_Analytics;
TAB_4G;N/A;scroll_depth;M_Analytics;
TAB_4G;N/A;scroll_depth_rate_calc;M_Analytics;
TAB_4G;N/A;cta_rate;M_Analytics;
TAB_4G;N/A;100%_view_rate;M_Analytics;
TAB_4G;N/A;engaged_view_rate;M_Analytics;
TAB_4G;N/A;click_through_rate;M_Analytics;
TAB_4G;N/A;viewability_rate;M_Analytics;
TAB_4G;N/A;completion_rate;M_Analytics;
TAB_4G;N/A;line_item_segment_impressions_male_percent;M_Analytics;
TAB_4G;N/A;line_item_segment_impressions_female_percent;M_Analytics;
TAB_4G;N/A;AdImpressions_phone_percent;M_Analytics;
TAB_4G;N/A;AdImpressions_desktop_percent;M_Analytics;
TAB_4G;N/A;AdImpressions_unknown_percent;M_Analytics;
TAB_4G;N/A;selectivity_piano_all_users_impressions;M_Analytics;
TAB_4G;N/A;selectivity_piano_behavioral_users_impressions;M_Analytics;
TAB_4G;N/A;selectivity_piano_age_users_impressions;M_Analytics;
TAB_4G;N/A;selectivity_piano_all_users_clicks;M_Analytics;
TAB_4G;N/A;selectivity_piano_behavioral_users_clicks;M_Analytics;
TAB_4G;N/A;selectivity_piano_age_users_clicks;M_Analytics;
TAB_4G;N/A;engaged_views_text;M_Custom;FORMAT([M_engagements_15_seconds], "#,0") & " " & "Engaged 15s Views"
TAB_4G;N/A;views_100%_text;M_Custom;FORMAT([M_views_to_100%], "#,0") & " " & "100% Views"
TAB_4G;N/A;ctas_text;M_Custom;FORMAT([M_cta], "#,0") & " " & "CTAs"
TAB_4G;N/A;time_on_content_text;M_Custom;FORMAT([M_AVG_time_on_content], "#,0") & "s" & " " & "Average Time on Content"
TAB_4G;N/A;clicks_text;M_Custom;FORMAT([M_total_line_item_level_clicks], "#,0") & " " & "Clicks"
TAB_4G;N/A;viewable_impressions_text;M_Custom;FORMAT([M_total_active_view_viewable_impressions], "#,0") & " " & "Viewable Impressions"
TAB_4G;N/A;completed_impressions_text;M_Custom;FORMAT([M_video_viewership_complete], "#,0") & " " & "Completed Impressions"
TAB_4G;N/A;kpi_card_cost_type_2;M_Custom;VAR _SelectedType = SELECTEDVALUE(D_Campaigns[product_costtype]) VAR _Symbol = SWITCH(TRUE(), _SelectedType in {"CPM", "CPP", "CPP_W", "CPP_D", "CPR", "vCPM"}, "Seeing 👓", _SelectedType = "CPC", "Clicking 🖰", _SelectedType = "CPQR", "Reading 📖") RETURN _Symbol
TAB_4G;N/A;impressions;M_Custom;VAR _SelectedType = SELECTEDVALUE(D_Campaigns[product_costtype]) RETURN IF (_SelectedType = "vCPM", [M_total_active_view_viewable_impressions], [M_total_line_item_level_impressions])
TAB_4G;N/A;impressions;M_Analytics;
TAB_4G;N/A;impressions_text;M_Custom;VAR _SelectedType = SELECTEDVALUE(D_Campaigns[product_costtype]) RETURN IF (_SelectedType = "vCPM", "Viewable Impressions", "Impressions")
TAB_4G;N/A;impressions_text;M_Analytics;
TAB_4G;N/A;top_interest_clicks;M_Custom;VAR _Segment = SELECTEDVALUE(D_Segments[segment_name_short]) VAR _Group = SELECTEDVALUE(D_Segments[piano_group_name]) VAR _Table = FILTER(SUMMARIZE(FILTER(ALL(D_Segments), D_Segments[piano_group_name] = _Group), D_Segments[segment_name_short], "A", [M_selectivity_piano_behavioral_users_clicks], "B", [M_piano_behavioral_users_average__percentage] >= 0.01), [B]) VAR _Top5 = TOPN(5, _Table, [A], DESC) VAR _Result = IF (_Segment in SELECTCOLUMNS(_Top5, D_Segments[segment_name_short]), [M_selectivity_piano_behavioral_users_clicks]) RETURN _Result
TAB_4G;N/A;top_interest_impressions;M_Custom;VAR _Segment = SELECTEDVALUE(D_Segments[segment_name_short]) VAR _Group = SELECTEDVALUE(D_Segments[piano_group_name]) VAR _Table = FILTER(SUMMARIZE(FILTER(ALL(D_Segments), D_Segments[piano_group_name] = _Group), D_Segments[segment_name_short], "A", [M_selectivity_piano_behavioral_users_impressions], "B", [M_piano_behavioral_users_average__percentage] >= 0.01), [B]) VAR _Top5 = TOPN(5, _Table, [A], DESC) VAR _Result = IF (_Segment in SELECTCOLUMNS(_Top5, D_Segments[segment_name_short]), [M_selectivity_piano_behavioral_users_impressions]) RETURN _Result
TAB_4G;N/A;top_interest_impressions;M_Analytics;
TAB_4G;N/A;top_interest_clicks;M_Analytics;
TAB_4G;N/A;top_interest_impressions_5%;M_Custom;VAR _Segment = SELECTEDVALUE(D_Segments[segment_name_short]) VAR _Group = SELECTEDVALUE(D_Segments[piano_group_name]) VAR _Table = FILTER(SUMMARIZE(FILTER(ALL(D_Segments), D_Segments[piano_group_name] = _Group), D_Segments[segment_name_short], "A", [M_selectivity_piano_behavioral_users_impressions], "B", [M_piano_behavioral_users_average__percentage] >= 0.05), [B]) VAR _Top5 = TOPN(5, _Table, [A], DESC) VAR _Result = IF (_Segment in SELECTCOLUMNS(_Top5, D_Segments[segment_name_short]), [M_selectivity_piano_behavioral_users_impressions]) RETURN _Result
TAB_4G;N/A;top_interest_impressions_5%;M_Analytics;
TAB_4G;N/A;line_item_segment_clicks_male_percent;M_Custom;DIVIDE(CALCULATE([M_line_item_segment_clicks], D_Segments[segment_name_short] = "MALE"), CALCULATE([M_line_item_segment_clicks], D_Segments[piano_group_name] = "GENDER"))^^0%
TAB_4G;N/A;line_item_segment_clicks_female_percent;M_Custom;DIVIDE(CALCULATE([M_line_item_segment_clicks], D_Segments[segment_name_short] = "FEMALE"), CALCULATE([M_line_item_segment_clicks], D_Segments[piano_group_name] = "GENDER"))^^0%
TAB_4G;N/A;Clicks_phone_percent;M_Custom;DIVIDE(CALCULATE([M_Clicks], F_GAM_Delivery[DeviceCategory] = "Phone"), [M_Clicks])^^0%
TAB_4G;N/A;Clicks_desktop_percent;M_Custom;DIVIDE(CALCULATE([M_Clicks], F_GAM_Delivery[DeviceCategory] in {"Desktop", "Tablet", "Connected TV"}), [M_Clicks])^^0%
TAB_4G;N/A;line_item_segment_clicks_male_percent;M_Analytics;
TAB_4G;N/A;line_item_segment_clicks_female_percent;M_Analytics;
TAB_4G;N/A;Clicks_phone_percent;M_Analytics;
TAB_4G;N/A;Clicks_desktop_percent;M_Analytics;
TAB_4G;N/A;click_through_rate_video;M_Custom;CALCULATE(DIVIDE([M_total_line_item_level_clicks],[M_total_line_item_level_impressions]), F_GAM_Viewability[device_platform] in {"app", "web", "(not applicable)"} && NOT(F_GAM_Viewability[device_platform] in {"Connected TV"}))^^PERCENT
TAB_4G;N/A;click_through_rate_video;M_Analytics;
TAB_4G;N/A;viewable_impressions_stb;M_Custom;CALCULATE([M_total_active_view_viewable_impressions], F_GAM_Viewability[device_platform] in {"eos", "sipadan"})
TAB_4G;N/A;viewable_impressions_stb;M_Analytics;
TAB_4G;N/A;viewable_impressions_stb_text;M_Custom;FORMAT([M_viewable_impressions_stb], "#,0") & " " & "Viewable Impressions"
TAB_4G;N/A;viewable_rate_stb_text;M_Custom;FORMAT([M_viewability_rate_video_stb], "Percent") & " " & "Viewability Rate"
TAB_4G;N/A;viewability_rate_video_stb;M_Custom;CALCULATE(DIVIDE([M_total_active_view_viewable_impressions], [M_total_line_item_level_impressions]), F_GAM_Viewability[device_platform] in {"eos", "sipadan"})^^0%
TAB_4G;N/A;viewability_rate_video_stb;M_Analytics;
TAB_4G;N/A;viewable_impressions_online;M_Custom;CALCULATE([M_total_active_view_viewable_impressions], F_GAM_Viewability[device_platform] in {"app", "web", "hgo", "not applicable"})^^0%
TAB_4G;N/A;viewable_impressions_online;M_Analytics;
TAB_4G;N/A;viewable_impressions_online_text;M_Custom;FORMAT([M_viewable_impressions_online], "#,0") & " " & "Viewable Impressions"
TAB_4G;N/A;viewability_rate_video_online;M_Custom;CALCULATE(DIVIDE([M_total_active_view_viewable_impressions], [M_total_line_item_level_impressions]), F_GAM_Viewability[device_platform] in {"web", "app", "hgo", "not applicable"})^^0%
TAB_4G;N/A;viewability_rate_video_online;M_Analytics;
TAB_4G;N/A;quality_read_rate;M_Custom;DIVIDE([M_#_quality_reads], [M_page_views])^^Percent
TAB_4G;N/A;quality_read_rate;M_Analytics;
TAB_4G;D_Campaigns;wave_quantity;M_Summarization;Numeric
TAB_4G;N/A;wave_quantity;M_Analytics;
TAB_4G;N/A;goal_quantity_text;M_Custom;"Goal:" & " " & FORMAT([M_wave_quantity], "#,0")
TAB_4G;N/A;delivered_quality_reads_text;M_Custom;"Delivered:" & " " & FORMAT([M_#_quality_reads], "#,0")
TAB_4G;N/A;delivered_impressions_text;M_Custom;"Delivered:" & " " & FORMAT([M_total_line_item_level_impressions], "#,0")
TAB_4G;N/A;Navigation;M_Custom;VAR _Filtered = HASONEVALUE(D_Campaigns[campaign_campaignid]) && HASONEVALUE(D_Campaigns[wave_waveid_startdate]) && HASONEVALUE(D_Campaigns[wave_waveid_enddate]) VAR _SelectedCostType = SELECTEDVALUE(D_Campaigns[product_costtype]) VAR _SelectedProductType = SELECTEDVALUE(D_Rate_Structure[kpi_product_sub_cat_name]) VAR _Target = SWITCH(TRUE(),_SelectedCostType = "CPR", "Seeing",_SelectedCostType = "CPQR", "Reading",(_SelectedCostType = "CPM") && (_SelectedProductType = "Display"), "Seeing_display",(_SelectedCostType = "CPM") && (_SelectedProductType = "Video"), "Seeing_video",(_SelectedCostType = "CPP") && (_SelectedProductType = "Display"), "Seeing_display",(_SelectedCostType = "CPP") && (_SelectedProductType = "Video"), "Seeing_video",(_SelectedCostType = "CPP_D") && (_SelectedProductType = "Display"), "Seeing_display",(_SelectedCostType = "CPP_D") && (_SelectedProductType = "Video"), "Seeing_video",(_SelectedCostType = "CPP_W") && (_SelectedProductType = "Display"), "Seeing_display",(_SelectedCostType = "CPP_W") && (_SelectedProductType = "Video"), "Seeing_video",(_SelectedCostType = "vCPM") && (_SelectedProductType = "Display"), "Seeing_display",(_SelectedCostType = "vCPM") && (_SelectedProductType = "Video"), "Seeing_video",_SelectedCostType = "CPC", "Clicking",TRUE(), "") RETURN _Target
TAB_4G;N/A;Selected Wave;M_Custom;IF (HASONEVALUE(D_Campaigns[campaign_campaignid]) && HASONEVALUE(D_Campaigns[wave_waveid_startdate]) && HASONEVALUE(D_Campaigns[wave_waveid_enddate]), "Go to report", "Disabled")
TAB_4G;N/A;impressions_icon_bigscreen;M_Custom;CALCULATE([M_total_line_item_level_impressions], F_GAM_Viewability[device_category_name] = "Connected TV" || F_GAM_Viewability[device_platform] in {"eos", "sipadan"})^^0%
TAB_4G;N/A;impressions_icon_bigscreen;M_Analytics;
TAB_4G;N/A;impressions_icon_bigscreen_percent;M_Custom;DIVIDE([M_impressions_icon_bigscreen], [M_total_line_item_level_impressions])^^0%
TAB_4G;N/A;impressions_icon_bigscreen_percent;M_Analytics;
TAB_4G;N/A;impressions_icon_desktop;M_Custom;CALCULATE([M_total_line_item_level_impressions], F_GAM_Viewability[device_category_name] = "Desktop" && NOT(F_GAM_Viewability[device_platform] in {"hgo"}))^^0%
TAB_4G;N/A;impressions_icon_desktop;M_Analytics;
TAB_4G;N/A;impressions_icon_desktop_percent;M_Custom;DIVIDE([M_impressions_icon_desktop], [M_total_line_item_level_impressions])^^0%
TAB_4G;N/A;impressions_icon_desktop_percent;M_Analytics;
TAB_4G;N/A;impressions_icon_mobile;M_Custom;CALCULATE([M_total_line_item_level_impressions], F_GAM_Viewability[device_category_name] in {"Feature phone", "Smartphone", "Tablet"} || F_GAM_Viewability[device_platform] in {"hgo"})^^0%
TAB_4G;N/A;impressions_icon_mobile;M_Analytics;
TAB_4G;N/A;impressions_icon_desktop_mobile;M_Custom;DIVIDE([M_impressions_icon_mobile], [M_total_line_item_level_impressions])^^0%
TAB_4G;N/A;impressions_icon_desktop_mobile;M_Analytics;
TAB_Pipeline_Insights;F_Revenue;potential_netaftercommission;M_Summarization;Numeric^^^^revenue
TAB_Pipeline_Insights;F_RollingEstimates_Monthly;estimate;M_Summarization;Numeric
TAB_Pipeline_Insights;F_RollingEstimates_Yearly;jaarinschatting;M_Summarization;Numeric
TAB_Pipeline_Insights;F_RollingEstimates_Yearly;target;M_Summarization;Numeric
TAB_Pipeline_Insights;F_Opportunity;weighted_amount;M_Summarization;Numeric
TAB_Pipeline_Insights;F_Opportunity;amount;M_Summarization;Numeric
TAB_Pipeline_Insights;F_Yearcontract;target;M_Summarization;Numeric^^Fixed^^jaarcontract_overig_target
TAB_Pipeline_Insights;F_Project;target;M_Summarization;Numeric^^^^project_target
TAB_Pipeline_Insights;F_Targets;Target;M_Summarization;Numeric^^^^sales_target
TAB_Pipeline_Insights;N/A;revenue_to_remove_helper;M_Custom;CALCULATE(SUM(F_Revenue[potential_netaftercommission]), D_RateProductStructure[kpi_product_sub_cat_name] in {"Spot", "Billboard", "TV Branded Content"}, D_PubMediaAssets[pub_ma_name] in {"Play Sports Open", "Play247", "Play4", "Play5", "Play6", "Play7"})
TAB_Pipeline_Insights;N/A;revenue_to_remove;M_Custom;VAR _Table = SUMMARIZE( D_Accounts, D_Accounts[account_holding_name], "A", [M_estimate_Base], "B", [M_revenue_to_remove_helper_Custom]) VAR _AddColumn = FILTER(_Table, [A] > 0) VAR _Result = SUMX(_AddColumn, [B]) RETURN _Result
TAB_Pipeline_Insights;N/A;jaarcontract_nationale_tv_not_booked_helper;M_Custom;IF ( NOT ( ISBLANK ( [M_estimate] ) ), IF ( [M_estimate] - [M_revenue_to_remove] > 0, [M_estimate] - [M_revenue_to_remove], 0 ) )
TAB_Pipeline_Insights;N/A;jaarcontract_nationale_tv_not_booked;M_Custom;IF(ISINSCOPE( D_Date[Date_Month] ),[M_jaarcontract_nationale_tv_not_booked_helper_Custom], SUMX (SUMMARIZE (D_Date,[Date_Month],"_Value", [M_jaarcontract_nationale_tv_not_booked_helper_Custom]),[_Value]))
TAB_Pipeline_Insights;N/A;jaarcontract_overig_not_booked;M_Custom;CALCULATE([M_weighted_amount], F_Opportunity[statecode] = "Open", ISBLANK(F_Opportunity[yearcontractid]) = FALSE, USERELATIONSHIP(D_Yearcontract[id], F_Opportunity[yearcontractid]))
TAB_Pipeline_Insights;N/A;jaarcontract_overig_not_booked_target_based;M_Custom;VAR YearContract = CALCULATETABLE ( SUMMARIZE ( 'D_Yearcontract', 'D_Yearcontract'[id], "target", SUM ( 'F_Yearcontract'[target] ), "amount", SUM ( 'F_Opportunity'[amount] ) ), USERELATIONSHIP ( 'D_Yearcontract'[id], 'F_Opportunity'[yearcontractid] ), 'F_Opportunity'[statecode] = "Won" ) VAR YearContractNotBookedTargetBased = SUMX ( YearContract, IF ( NOT ( ISBLANK ( [target] ) ), IF ( [target] - [amount] > 0, [target] - [amount], 0 ) ) ) VAR Result = IF ( OR ( ISFILTERED(D_KpiProduct), ISFILTERED(D_Medium) ), [M_jaarcontract_overig_not_booked], YearContractNotBookedTargetBased ) RETURN Result
TAB_Pipeline_Insights;N/A;project_not_booked;M_Custom;CALCULATE([M_weighted_amount], F_Opportunity[statecode] = "Open", ISBLANK(F_Opportunity[projectid]) = FALSE)
TAB_Pipeline_Insights;N/A;pipeline;M_Custom;VAR _table1 = FILTER(F_Opportunity, RELATED(D_Opportunity[excludenationaltvamountfrompipeline]) = TRUE && F_Opportunity[medium_label] <> "National TV") VAR _table2 = FILTER(F_Opportunity, RELATED(D_Opportunity[excludenationaltvamountfrompipeline]) = FALSE) VAR _result = CALCULATE ([M_weighted_amount], F_Opportunity[statecode] = "Open", ISBLANK(F_Opportunity[yearcontractid]), UNION(_table1, _table2)) RETURN _result
TAB_Pipeline_Insights;N/A;jaarcontract_overig_signed;M_Custom;CALCULATE([M_amount], F_Opportunity[statecode] = "Won", ISBLANK(F_Opportunity[yearcontractid]) = FALSE, USERELATIONSHIP(D_Yearcontract[id], F_Opportunity[yearcontractid]))
TAB_Pipeline_Insights;N/A;project_signed;M_Custom;CALCULATE([M_amount], F_Opportunity[statecode] = "Won", ISBLANK(F_Opportunity[projectid]) = FALSE)
TAB_Pipeline_Insights;N/A;expected_revenue;M_Custom;[M_pipeline] + [M_jaarcontract_overig_not_booked_target_based] + [M_jaarcontract_nationale_tv_not_booked]
TAB_Pipeline_Insights;N/A;project_signed_running_total;M_Custom;VAR LastVisibleDate=MAX(D_Date[Date_Date]) VAR FirstVisibleDate=MIN(D_Date[Date_Date]) VAR Result=CALCULATE([M_project_signed],D_Date[Date_Date]<=LastVisibleDate) RETURN Result
TAB_Pipeline_Insights;N/A;total_revenue;M_Custom;[M_revenue] + [M_expected_revenue]
TAB_Pipeline_Insights;N/A;opportunity_count;M_Custom;DISTINCTCOUNT(F_Opportunity[opportunityid])
TAB_Pipeline_Insights;N/A;#_open_opportunities;M_Custom;CALCULATE(DISTINCTCOUNT(F_Opportunity[opportunityid]), F_Opportunity[statecode] = "Open")
TAB_Pipeline_Insights;N/A;#_lost_opportunities;M_Custom;CALCULATE(DISTINCTCOUNT(F_Opportunity[opportunityid]), F_Opportunity[statecode] = "Lost")
TAB_Pipeline_Insights;N/A;#_won_opportunities;M_Custom;CALCULATE(DISTINCTCOUNT(F_Opportunity[opportunityid]), F_Opportunity[statecode] = "Won")
TAB_Pipeline_Insights;N/A;#_lead_opportunities;M_Custom;CALCULATE(DISTINCTCOUNT(F_Opportunity[opportunityid]), F_Opportunity[salesstage] = "1. Lead")
TAB_Pipeline_Insights;N/A;#_opp_opportunities;M_Custom;CALCULATE(DISTINCTCOUNT(F_Opportunity[opportunityid]), F_Opportunity[salesstage] = "2. Opportunity")
TAB_Pipeline_Insights;N/A;#_offer_opportunities;M_Custom;CALCULATE(DISTINCTCOUNT(F_Opportunity[opportunityid]), F_Opportunity[salesstage] = "3. Offer")
TAB_Pipeline_Insights;N/A;#_close_opportunities;M_Custom;CALCULATE(DISTINCTCOUNT(F_Opportunity[opportunityid]), F_Opportunity[salesstage] = "4. Close")
TAB_Pipeline_Insights;N/A;sl_#_opportunities;M_Custom;CALCULATE (DISTINCTCOUNT ( H_Opportunity[id] ))
TAB_Pipeline_Insights;N/A;sl_#_open_opportunities;M_Custom;CALCULATE (DISTINCTCOUNT ( H_Opportunity[id] ),H_Opportunity[statecode] = "Open")
TAB_Pipeline_Insights;N/A;sl_#_lost_opportunities;M_Custom;CALCULATE (DISTINCTCOUNT ( H_Opportunity[id] ),H_Opportunity[statecode] = "Lost")
TAB_Pipeline_Insights;N/A;sl_#_won_opportunities;M_Custom;CALCULATE (DISTINCTCOUNT ( H_Opportunity[id] ),H_Opportunity[statecode] = "Won")
TAB_Pipeline_Insights;N/A;sl_#_lead_opportunities;M_Custom;CALCULATE (DISTINCTCOUNT ( H_Opportunity[id] ),H_Opportunity[salesstage] = "1. Lead")
TAB_Pipeline_Insights;N/A;sl_#_opp_opportunities;M_Custom;CALCULATE (DISTINCTCOUNT ( H_Opportunity[id] ),H_Opportunity[salesstage] = "2. Opportunity")
TAB_Pipeline_Insights;N/A;sl_#_offer_opportunities;M_Custom;CALCULATE (DISTINCTCOUNT ( H_Opportunity[id] ),H_Opportunity[salesstage] = "3. Offer")
TAB_Pipeline_Insights;N/A;sl_#_close_opportunities;M_Custom;CALCULATE (DISTINCTCOUNT ( H_Opportunity[id] ),H_Opportunity[salesstage] = "4. Close")
